id,cve_id,commit_url,project_name,commit_id,repo_url,parent_commit_id,malicious_files,malicious_commit_hashes
13905,CVE-2024-23649,https://github.com/LemmyNet/lemmy/commit/bc32b408b523b9b64aa57b8e47748f96cce0dae5,lemmy,bc32b408b523b9b64aa57b8e47748f96cce0dae5,https://github.com//LemmyNet/lemmy,aab3ca4eb0888b6089fb5b68805b06ad4b4f43af,,
13906,CVE-2024-23654,https://github.com/discourse/discourse-ai/commit/94ba0dadc2cf38e8f81c3936974c167219878edd,discourse-ai,94ba0dadc2cf38e8f81c3936974c167219878edd,https://github.com//discourse/discourse-ai,97f3cba6033d2b4d5eae74ae77e14cb31bb429eb,,
13907,CVE-2024-23656,https://github.com/dexidp/dex/commit/5bbdb4420254ba73b9c4df4775fe7bdacf233b17,dex,5bbdb4420254ba73b9c4df4775fe7bdacf233b17,https://github.com//dexidp/dex,7ca42d7f6e88b8ebdf3cc3fb04c19a97e75bc208,,
13908,CVE-2024-23679,https://github.com/enonic/xp/commit/0189975691e9e6407a9fee87006f730e84f734ff,xp,0189975691e9e6407a9fee87006f730e84f734ff,https://github.com//enonic/xp,e31f8239af38afbd1b0506922d724184cc65bc91,modules/lib/lib-auth/src/main/java/com/enonic/xp/lib/auth/LoginHandler.java,"80c7675f5bbfa4ca378fafb2fcc1c3b26220bdb3,9591b96219ec435ab0ad6964743f06524336705b,72ef85581261b142ddde6e9e310a9fd9327bd057,0189975691e9e6407a9fee87006f730e84f734ff,612952ad8cd6e575eb72808b726dd4050af38498,9951669b93ea671c4b354994232a8528bf9c89d0,b90e885a4d79c2e46a8ce145a31c0f1bdb14145a,f9afb4672d1e86505dc4e22aed78df15b8a01594,249d55fb9708e8191c9123e3f9a321b6e60e9c94,1cfacbbe8baea4bd9f27beb77cb32fdae35ad3af"
13909,CVE-2024-23679,https://github.com/enonic/xp/commit/1f44674eb9ab3fbab7103e8d08067846e88bace4,xp,1f44674eb9ab3fbab7103e8d08067846e88bace4,https://github.com//enonic/xp,cb99e61feaaadf3eafa846a83c89608907a2aef5,modules/lib/lib-auth/src/main/java/com/enonic/xp/lib/auth/LoginHandler.java,"80c7675f5bbfa4ca378fafb2fcc1c3b26220bdb3,9591b96219ec435ab0ad6964743f06524336705b,72ef85581261b142ddde6e9e310a9fd9327bd057,1f44674eb9ab3fbab7103e8d08067846e88bace4,612952ad8cd6e575eb72808b726dd4050af38498,9951669b93ea671c4b354994232a8528bf9c89d0,b90e885a4d79c2e46a8ce145a31c0f1bdb14145a,f9afb4672d1e86505dc4e22aed78df15b8a01594,249d55fb9708e8191c9123e3f9a321b6e60e9c94,1cfacbbe8baea4bd9f27beb77cb32fdae35ad3af"
13911,CVE-2024-23683,https://github.com/ls1intum/Ares/commit/af4f28a56e2fe600d8750b3b415352a0a3217392,Ares,af4f28a56e2fe600d8750b3b415352a0a3217392,https://github.com//ls1intum/Ares,c93275ed1957c925abcc03f908be98f77432d69b,,
13912,CVE-2024-23685,https://github.com/folio-org/mod-remote-storage/commit/57df495f76e9aa5be9ce7ce3a65f89b6dbcbc13b,mod-remote-storage,57df495f76e9aa5be9ce7ce3a65f89b6dbcbc13b,https://github.com//folio-org/mod-remote-storage,c098211abd6712b540c4cb09bfb574afdcf834ac,src/main/java/org/folio/rs/integration/KafkaMessageListener.java,"738182cd9d46d322081b9de168fa54defa379c77,00071316c3f26ab8d78baa40a753a56138562f01"
13913,CVE-2024-23687,https://github.com/folio-org/mod-data-export-spring/commit/93aff4566bff59e30f4121b5a2bda5b0b508a446,mod-data-export-spring,93aff4566bff59e30f4121b5a2bda5b0b508a446,https://github.com//folio-org/mod-data-export-spring,f5fe7756e33b39ba7fc9e52c0bb4dc3f76f44d8f,,
13914,CVE-2024-23770,https://github.com/emikulic/darkhttpd/commit/2b339828b2a42a5fda105ea84934957a7d23e35d,darkhttpd,2b339828b2a42a5fda105ea84934957a7d23e35d,https://github.com//emikulic/darkhttpd,f477619d49f3c4de9ad59bd194265a48ddc03f04,,
13915,CVE-2024-23771,https://github.com/emikulic/darkhttpd/commit/f477619d49f3c4de9ad59bd194265a48ddc03f04,darkhttpd,f477619d49f3c4de9ad59bd194265a48ddc03f04,https://github.com//emikulic/darkhttpd,11d36de0a2c94f21270877a7f6ea0050f4b9a346,,
13920,CVE-2024-23820,https://github.com/openfga/openfga/commit/908ac85c8b7769c8042cca31886df8db01976c39,openfga,908ac85c8b7769c8042cca31886df8db01976c39,https://github.com//openfga/openfga,4f230965882bc7052930d96f1ae59c708415a2fc,"pkg/testfixtures/storage/mysql.go,pkg/server/test/reverse_expand.go,pkg/server/commands/list_objects.go,pkg/server/commands/reverseexpand/reverse_expand_test.go,pkg/testfixtures/storage/postgres.go,pkg/server/test/list_objects.go","408d562b7fc0d51f559ea613cfb858f74f44e10e,579173e4b9d505295526dfeaee709d6b469e6395,584222f247f906b3451fce2f89ed9cff0c8ec64d,b7bcc8453cd5b9201f477e3d394f7df23059d182,^c86993b6150adac24b0e0fee9734e807e13e584,11797960cc3e3040785d5f19f02c1d786d9a3f97,c108f3c5142d3aa8a10909b9ee253d4a4151ea92,96bddf5d68d46c024e091bbcfc2e88e946e36996,aabbabf647bafadff76fce1abb8ed8e0f54562ad,f45b1badfe13944f0199748e010e3d911e893e9e,37f48d1b54aa1a69d7a16aa1d0deb4549aef4280,5034eb63c1dba2b4bfca9512be464ee6c0820d7f,6c857c0ee608c9926e37e577822cedc26397cf49,54b79ee7b424f8bba29d22daa9a6d43df3c4c92c,2be676faa85c3061cef651e6b2fc348cb14feebf,1dd9b456d7e45c714d203721c066f94488a5b9b9,ad4b31f1127a6028e442cc17ad83d8d3bf890199,685b2b6a8dd80785ea795a989de0a7251d257041,aa0c8162003a389263ee27c6be6731773bda0147,b7d987f12a5e8f093a7eefa52bfddea349c9f966,8189a694f226b32b9a6aeb6fc25f3ad1d44eb941,a53c8b505cdeba1bd0ffa69828cfa7fd257c9f69,5c60d9dccf68f495d1cb1df322ce81ba8207ecda,bf914f9312c3365168bc5a10c466c6cefb792e7e,3c52a9909cd51a3201db6055283a0900f795f140,78045ede7707a4e27c74b1856385c0808d05944c,cc5a2868e173b36ef6a5282dd5d70e16530c7788,f15470e5959b8c5cff14707e0192cd34d1baf47e,9e646892429a854e6318be724810297f35787080,9b54e8e836cdd22bbbc9fa61c567bf5036183851,01d68ed720a67ba637ebfe92269c65ab67ec4201,725296025fd81227c89525808652c6acd4a605f6,68dfc32b7d8a7bd122dc006be46e4f2f4c2fee58,164963facc61241e1378d8fefb6632c700407163,e33d0ad9d418fe56e46565f041d372a04fb5ce13,55f177adfeddc27323f2af5b0c55f4bb5b7d3191,ee3d15d1641521d283457bbc2ec96d2c9e23f2ad,908ac85c8b7769c8042cca31886df8db01976c39,5c7c5c88dd07c85666275621503f867428a59693,e9bd83df3f61550d1704e14abbb47a2474cb8abf,a6bb8fb0a3842f33fc6ce6299e93a744c1dcb095,bdab1a3a5a2e628ed3da0d97bb4b9ed74652067c,9d3b8b1b761ea69924d9fe42cbb990e298c1a6b9"
13921,CVE-2024-23822,https://github.com/sni/Thruk/commit/1aa9597cdf2722a69651124f68cbb449be12cc39,Thruk,1aa9597cdf2722a69651124f68cbb449be12cc39,https://github.com//sni/Thruk,0ae20da345c157eff5c200f628b47d3ccb347c1b,,
13922,CVE-2024-23823,https://github.com/vantage6/vantage6/commit/70bb4e1d889230a841eb364d6c03accd7dd01a41,vantage6,70bb4e1d889230a841eb364d6c03accd7dd01a41,https://github.com//vantage6/vantage6,a6de8bbff10bd38f630a8b346de86476ae3d8244,,
13923,CVE-2024-23824,https://github.com/mailcow/mailcow-dockerized/commit/7f6f7e0e9ff608618e5b144bcf18d279610aa3ed,mailcow-dockerized,7f6f7e0e9ff608618e5b144bcf18d279610aa3ed,https://github.com//mailcow/mailcow-dockerized,43bb26f28ce2a51dc4a61f680545e4b98d10c105,,
13924,CVE-2024-23825,https://github.com/TablePress/TablePress/commit/62aab50e7a9c486caaeff26dff4dc01e059ecb91,TablePress,62aab50e7a9c486caaeff26dff4dc01e059ecb91,https://github.com//TablePress/TablePress,1030008095bc0369bbf6a7128b1ea0c917829d18,.gitattributes,62aab50e7a9c486caaeff26dff4dc01e059ecb91
13925,CVE-2024-23826,https://github.com/spbu-se/spbu_se_site/commit/5ad623eb0405260763046343c5785bc588d8a57d,spbu_se_site,5ad623eb0405260763046343c5785bc588d8a57d,https://github.com//spbu-se/spbu_se_site,2002823f64949e6d858b9f3f5b9a8be84d65c35f,,
13926,CVE-2024-23829,https://github.com/aio-libs/aiohttp/commit/33ccdfb0a12690af5bb49bda2319ec0907fa7827,aiohttp,33ccdfb0a12690af5bb49bda2319ec0907fa7827,https://github.com//aio-libs/aiohttp,822fbc7431f3c5522d3e587ad0b658bef8b6a0ab,aiohttp/http_parser.py,"5a499d040654455eb03909ef6ab66a454316e317,6f1315b1d18a4877574435d7e466405a621b3517,86076c61132f27588c1ebca0b0d3a80933ae94fb,f763228103c917d34aa8f1a67ac75756aa0ea67b,3ff81dc9c9ce20efd3bf54cf52adaf438c483a92,7a324fd46ff7dc9bb0bb1bc5afb326e04cf7cef0,6ab76b084bf5012b7185046162ed92bedcf073b5,7d78fd01dbe983d119141d7f2775aefd42494f99,3be8a68d750fd9902106e747d11a0622b8650f2c,c3356ac8acd5bc656a2894fc2eab260a5a2f2087,bd5f92437173aae77cb128a1ebb8bf58effd13b5"
13927,CVE-2024-2383,https://github.com/zenml-io/zenml/commit/f863fde1269bc355951f8cfc826c0244d88ad5e9,zenml,f863fde1269bc355951f8cfc826c0244d88ad5e9,https://github.com//zenml-io/zenml,a18e45b92b493b4f236dc6211c3abc2b6aa7202b,,
13928,CVE-2024-23830,https://github.com/mantisbt/mantisbt/commit/7055731d09ff12b2781410a372f790172e279744,mantisbt,7055731d09ff12b2781410a372f790172e279744,https://github.com//mantisbt/mantisbt,2e1c81483a6caab275c3c39ddfa0cf3cb114c75e,"config_defaults_inc.php,core.php","da6c133f1d50a5374a80ee8afb12935859d532ef,a246e29cb6b512e0018ff75166fa7db090737ed7,b7b41015ca0fae2a1c01beff5c95b2f273313f5d,004e69274d5f115b3a8977988a8df6b20de0e062,9c45e1468a15d76e0ee23622c725361a07bc85fb,131e51da5e323b7d292e0494f29d7ac7891b42c7,2669909b8864478f91479d6decfec2fa7b301057,3c9317926ebee43af33415703d79d802c9f63a8f,afea93e8c0019f99814b295ff5d23726dac7aa5d,8fc600df424865edf9e249fe3f42a9d18f289791,1eb5ff1c7e1d8d99e97eadbd54da087d38b0fa55,4dd581f699117b0046fd76b09bf12c6a09db6b3f,d31049665391df38c1e446af64ce2abbbe987d63,6ddbb971203964068eacbb287c1bbfc26da380df,e5da1a4cb7a5f55630745ba9212e34ce6f0eea0a,045a89705c3c5614bf4ef2e0ae0eeeb3ed38c262,29875fd545bdba956b04e954e0342f740372fa1f,8e303d2cac5bbdba1999c51704ed04e59964eecb,dc09cf4d20172cccfab4733577cdf15ecb65dcf6,d6ae94ed3b21ec24562d1a19ca12e0bac2aa0273,83cfb1da54d0d499889c238c969912b9f1391779,5414ba9abd70e86e064003ea7d241748aa762e0c,af213f1b58892657587900b7d58292376ba62bd7,cca25660163bac762673361307cd4b19f0817821,1332b762e69c8eeb037050dfdaf15b4fc08b4400,6da6fb052bd7aad190c34dd28b47cf3fc8f39337,dd31fc05a169cf44149b99ba3061468c30c201ab,04574d9dd897e171ceba7238ffa86393946265d2,767a94752bdf1b63a3760e57e3995c4da0be9802,766a7d38954cc61d38d7aef27f717ef7af70cc09,7a0334de0a096928891dae69dfb8d494ccf6a813,7927c2756b4f1d61d18b44bb2bcdc7c2ec3d678b,08c4d5379ca39d97a4947625676a0ccba7a6b6bd,56de55455d3371b02e59d067d8059141bcf020c3,72dde3fce69c662a6694ee142ae6e3955036ba4a,ff9fb8a9af558bec9ea5eafaec4f7e9e00dfe262,7317f3c78d31e8042038e5ce9abdff01cdeef32e,ee075a3b25ef8d91627945f9bf48204667b20b2d,c3055788a18aebcf6dfc99ba1592027b71e1b608,6f36367ebed28aab18ec39baa57ee6eb3d4e8a62,ddc78c91bfa42b62ef612da646c2707f082641d4,470adca85fd8d004068f97b29ef94625041ed094,b50a52a4963c7243cee912f36714acd64a1b9f42,9090c6c389cad087ca34c19a90e9fa28bb257107,3d65134a873b95638754297328828fd09148fe41,845925e4c2c65cd386e56a3fdef70ecb06741645,5b4491282bd4e1c26c2f98b23b9a3b1fd095c332,44d98615cb7a36158eee38fd23fbe28c968d9e6a,5c7dab02796999ffe68688ca1d9b10a5a36dc65d,a566e3a17025755daa396fada0375dd721803798,651e1b3e86d15cb8145de1903825748ba80b727e,0549dccf32aedc1959668f0ad5d0ea2f38adbd3e,7055731d09ff12b2781410a372f790172e279744,98917922e0ebb2a37b1986a4122e7b1913c39c5e,8114b8288cd7456b289921d22674b9bbaa324f49,6d0b96cbd5c51359eecd32d246451598e25525c9,0a8fa15311e8b765d1fce7187029a23e0aca4762,f4989d4960f78df6ec942086a3c43c71fbce4443,2d5455cce290531359a55d353010258c6f3f6f34,fd0c118863062355b32ea83cdecea34e4857630b,544e7d9a8cd138b267561e571ffa84db10282189,4ed8acf7813efd9b0aea84b21a32c15b284f9579,eae6f667897fd20f3433e5175cdc433502485f06,292db255c58a9dd8821f54b627b7a4cefa28fa70,a6a3a136bd05df52f1ea4dd906230ac9ae9d9cad,dabb160e1ba825abb623868ebf1c994258c0ed58,1f9c4bd1ee3b55c07669f8459f7b5be6d9028684,74699db965744a1ee490485b88388721e98c2f77,648f388e1c076c431495aa2b18f77d9d5adb6ba6,629a6760104e5f742ad54b5a765be78d4c42eef3,1bf2f04067252ae3f887d9369138e930a5533e02,1e5cbba94eb3f54cc2f339d1e3dfc653c2157256,b730cbc9e139cb403ca4bbf91db184dad776ef04,5ef4b355ac5c542f1c5279094d9e4dd5600de7da,c49c9c1ed78fb93a57a1fd67ae905d34f46557b4,429448eebb6379c1d4c389023c87b0c87103341e,1093aa11f9c46cba2d34b46dbbc225e636fa0e60,8663867b27e337970be3a1c3e670f5f3214e3377,3ea2997ae1b2c70055dd276dc15ea8f6337ca50b,99eb8d41cbacc703f88807898dcc9ac55eec0f15,94462f8c88b04370b1c1bc59bb303cd6f4dad163,837987db98be4a8586233d3eca2e0f657bae401b,2d2bbd1ab20a32ade01291ac357da03e44e0a0f9,c711645c345576e0de372f034d61e52455f08467,c9a8aca241443bed407b5c25294181bb67f9fc98,4471fe414e822a4ec910be80309e22b0ef371886,a50eae08a3bf371bd776f0b0b08a37338edacf11,bfd83a12cd058ea00b31209751909f009042bfa1,de71b42fb70594248c2ba8aa75550d639c82e7cb,85786a7d94ab2a79e0a52ca733483c7eeb7b3f53,0c81929d79725a6059729619305b2d296e5ccbf2,ca813d8aece894c96ea0f2230196064405ceeb6a,e09ea350a849a3d5b6d6ffda66d4033576287c0f,fbac390060c75d4f57d5bd6df21851565a3a9842,83dae42018fea0950499a135ed665984e4c61eda,a87b32c7de56dd9e6651e9b32b5407080361b486,1906e4dfdcc50e44b938634bb03ce51482d0aff6,fce04e6597310e9dd644612348354dc055e99dfa,cca76325708df2e9dda7ce0e6884b34e4c68e670"
13929,CVE-2024-23831,https://github.com/ledgersmb/LedgerSMB/commit/8c2ae5be68a782d62cb9c0e17c0127bf30ef4165,LedgerSMB,8c2ae5be68a782d62cb9c0e17c0127bf30ef4165,https://github.com//ledgersmb/LedgerSMB,d89c4d4e374d1279849fc1be7b8f906d12b22d3e,,
13933,CVE-2024-23835,https://github.com/OISF/suricata/commit/86de7cffa7e8f06fe9d600127e7dabe89c7e81dd,suricata,86de7cffa7e8f06fe9d600127e7dabe89c7e81dd,https://github.com//OISF/suricata,f52c033e566beafb4480c139eb18662a2870464f,,
13934,CVE-2024-23835,https://github.com/OISF/suricata/commit/f52c033e566beafb4480c139eb18662a2870464f,suricata,f52c033e566beafb4480c139eb18662a2870464f,https://github.com//OISF/suricata,bc422c17d6961f03f673f2999a949913e89fc2d0,,
13945,CVE-2024-23837,https://github.com/OISF/libhtp/commit/20ac301d801cdf01b3f021cca08a22a87f477c4a,libhtp,20ac301d801cdf01b3f021cca08a22a87f477c4a,https://github.com//OISF/libhtp,c990dc3fcc1f71a9981d26224907c400bfa87f38,,
13946,CVE-2024-23838,https://github.com/TrueLayer/truelayer-dotnet/commit/75e436ed5360faa73d6e7ce3a9903a3c49505e3e,truelayer-dotnet,75e436ed5360faa73d6e7ce3a9903a3c49505e3e,https://github.com//TrueLayer/truelayer-dotnet,9bf4120a355b1da8f2622b5c9bbe6b084b06cb91,"src/TrueLayer/Payouts/PayoutsApi.cs,src/TrueLayer/PaymentsProviders/PaymentsApi.cs,src/TrueLayer/Auth/AuthApi.cs,src/TrueLayer/Payments/PaymentsApi.cs,src/TrueLayer/Mandates/MandatesApi.cs","0eab2a090015e90dfaad86aaa57ad417173d72df,82c9f39c6b8d7007e41905ace6da30c14a2669a6,47a4e496f959277bdb0b232dc74591fa6415e196,ca306456dbffccb9c12975e460983cb4081a6503,ec294838ee0da8c6f818c33c7ccab98a44a94406,f98d966b6d7e5c3536e0238506bb1f90cd9e7318,7e0887fe5aabb7235c1b5705cd5ced60843c6061"
13948,CVE-2024-23840,https://github.com/goreleaser/goreleaser/commit/d5b6a533ca1dc3366983d5d31ee2d2b6232b83c0,goreleaser,d5b6a533ca1dc3366983d5d31ee2d2b6232b83c0,https://github.com//goreleaser/goreleaser,75c6d1a580e4ec0b83fb52d7c53587d8113648f7,,
13949,CVE-2024-23841,https://github.com/apollographql/apollo-client-nextjs/commit/b92bc42abd5f8e17d4db361c36bd08e4f541a46b,apollo-client-nextjs,b92bc42abd5f8e17d4db361c36bd08e4f541a46b,https://github.com//apollographql/apollo-client-nextjs,4271a8c1d06ba089b5de4da59ff8258f7528ede3,,
13950,CVE-2024-2397,https://github.com/the-tcpdump-group/tcpdump/commit/b9811ef5bb1b7d45a90e042f81f3aaf233c8bcb2,tcpdump,b9811ef5bb1b7d45a90e042f81f3aaf233c8bcb2,https://github.com//the-tcpdump-group/tcpdump,244456ae448e9e6a98469afbe6f749a5d2d08250,,
13951,CVE-2024-24042,https://github.com/Devan-Kerman/ARRP/commit/7ea80db462c8bf66a0565e84fa49c1f2ecb9287b,ARRP,7ea80db462c8bf66a0565e84fa49c1f2ecb9287b,https://github.com//Devan-Kerman/ARRP,3a685438960b7fa64adaf71f7f13fba30d9b60f7,,
13952,CVE-2024-24043,https://github.com/Speedy11CZ/mcrpx/commit/02ca6d1fd851567560046766ac9d04d20db35b8e,mcrpx,02ca6d1fd851567560046766ac9d04d20db35b8e,https://github.com//Speedy11CZ/mcrpx,020a6ad9444a39ccfc2e62afdce1bd21d439c85b,,
13953,CVE-2024-2417,https://github.com/wpeverest/user-registration/commit/d265273aa4dddb24ade929be78c6bf1766f1cf00,user-registration,d265273aa4dddb24ade929be78c6bf1766f1cf00,https://github.com//wpeverest/user-registration,4fbdfbfac3cbf2311d70f4c91c6fb63b796d9ad8,includes/class-ur-ajax.php,"e3cfeefa39aa8bb7ca68f38a0424d6c1c477d75c,a78b3318112f27051861c8893a46cab2dadc00dd,2b670fa9643b9aae1c7c908eed7de9422a574bb2,d4fbf65013ee3c596bce3e2bb1f0acdd8c50c0de,0cd128b4c9ef48dbff5840843c100067a797ee30,7d7a85d240c3dfa53e49e571f66f685a9fa0d5d8,8f08c18a8207b9746df32a0d7e344cda7c48bd9d,ec5c0d09e787234e5dfb1bfba430133798ff3aa8,a59f68be56eb5a1f56b3eef793df1b7dd0b88fc5,b143ce0df9e630ae95395094fc4e07c7cc0e1ca3,46ddea8f833811b2b61aa57f9e4f58e64fa9ef5a,e2ccfbf40ce09ccae82f5ff14e26758354cd7497,94dc9ecae916ed8a00b508a8782951d06572f718,a09c27664e668a27ee054e314f0f63ee1993150f,315834223a18452bc4b1efceb5ad6b9d6371b2a6,24c52d344123aa8bd5a9d908fc6be2db5c19f705,96199aa6ab9b68523be45d9b87ae4b4c61ddc0ae,b05f54e41ba587aaec29986622e75093dce0c7f7,103af63cd36da993e6c6ae5c200a1a67e51be6c0,f4db4dfbf1860ac0cd3f62fb100abcafb72f2be7,f88d3630c350cf477c7ddf8c579708bd9d0e50af,4e8366584c1ec25f67a26ba68b56ff1ca1f1075d,785f72aa26f65516c44df97a7c3c9282881d7b15,e258d5437a45b34cae1a6d4b3131801c3c90021b,f70b0a6023cb071ba8643e4675b29c9e381b665c,0929dcedc6b2c339bbe250b479032e3dbd9acbde,d265273aa4dddb24ade929be78c6bf1766f1cf00,10d2cbe7b588c231c3895d29d12b927406986e23,^18f8eec5ea9fc015c494f11b5c6ecb4719837bc,43dcec2d208ccd18de3a35118db785ba98f0c397"
13954,CVE-2024-24267,https://github.com/gpac/gpac/commit/d28d9ba45cf4f628a7b2c351849a895e6fcf2234,gpac,d28d9ba45cf4f628a7b2c351849a895e6fcf2234,https://github.com//gpac/gpac,d33ecf8142d9103eff9d6fd72fbab4e499e3e9b8,src/utils/os_file.c,"70ac87a2d59b36fecb131d40dc7565ffb75cd28e,fb709b4fc7bea6baf7095047da22f82d022cb25f,e6de3baec1838fce20ddd7cb408533f518e96b00,93a0d00f1d1f4283681a48e1ab2b49ecfbca2e27,86331eb17620b99e01286f9564c7cb2437421db5,6096f487490ed80a3eacb1b5381371a5f89bfe9f,f448b75bf4706c4702228ffa899e5148ecd5ebcd,cfd5bb05f7659549b4c7dee134e35250770a0262,84fc58921b6c4ce219f9eeecbc6c4c79649307e4,a46ade286a96264b0bce537cc4b7d5994978f2dc,c33bc53dce03b332d04d5e0db98489e180e5b687,97ac1e7073f5f0adcccdc68968c153a6171bfeed,c5f31f3d4ff63578995730a2d596a2eb5d9f0801,0930dfae030a4f6a767a4a41bc010cf7daf569e8,6496c1d763f842066ea795b8e6c547b8d7bda3b8,50ce209eba2ff96159e667d2e365957d62bcbb66,d28d9ba45cf4f628a7b2c351849a895e6fcf2234,d0e2e51537b2dbfe6fecb3fe7431f262ad5d0129,52273e00e80c9f567471eeb737246ea8629d6eac,7cb09cf0274e6354c2587caece849c90a0f4a855,a6aa6154e322ccc1fba7f7bc2e4f35304a1b19a3,665a0c517129e131253a73409b50ef9494636750,fb1434ef43c518673d01d7cb628070666b7fe0b8,39f63231160a3b40fe72a645d293fe69a76fc7b4,01451fdbcfff73fa87fe126947f1b4842555d230,69719394640cb57b2acdd0c9dbeb48baec27281a,c18349ea27ae3b8344a0a7866a7022026d0e9954,7b8d13af83577e2794fe9dc2db8ca317cf5c506b,ff630ed4f0977a7958117a277a2265884cf03d81,8b857f6cb69c2b1c3a75503dcb2bdb8d17b802da,4f21f50e9a74a70171711b65a1dba3950c6cc6db,1519db4e18ef1c8fd0499b808e8b2a2b22dc8496,bd15e9477492ebbea5a5aaf10bfa3824ba679559,eaf1607f326c06a6e22ad8c1ad8fb556be3d5cf7,2fac884e39ffdd0cb7bde436ba207fbd5c8da48a,a4149b482ba8c8b42ff0b16a97c2877cba5f900d,234ffa28fa626e54fba1472ca9cca17c603cd040"
13955,CVE-2024-24474,https://github.com/qemu/qemu/commit/77668e4b9bca03a856c27ba899a2513ddf52bb52,qemu,77668e4b9bca03a856c27ba899a2513ddf52bb52,https://github.com//qemu/qemu,b86dc5cb0b4105fa8ad29e822ab5d21c589c5ec5,,
13959,CVE-2024-24539,https://github.com/fusionpbx/fusionpbx/commit/ee202cd61dc9a79fb2d634b1ad21ff2416d531cb,fusionpbx,ee202cd61dc9a79fb2d634b1ad21ff2416d531cb,https://github.com//fusionpbx/fusionpbx,34321b2b1dc66b0f63cf0db40e287f5ffc8c0fa5,,
13961,CVE-2024-24556,https://github.com/urql-graphql/urql/commit/4b7011b70d5718728ff912d02a4dbdc7f703540d,urql,4b7011b70d5718728ff912d02a4dbdc7f703540d,https://github.com//urql-graphql/urql,b4c46f2dd8eb43186ac21861a5ce6df958463479,,
13962,CVE-2024-24557,https://github.com/moby/moby/commit/3e230cfdcc989dc524882f6579f9e0dac77400ae,moby,3e230cfdcc989dc524882f6579f9e0dac77400ae,https://github.com//moby/moby,f42b8ae8db5914b99de52a3c4439be46d28325d3,image/cache/compare.go,"6393c38339e11b4a099a460ecf46bb5cafc4283b,537348763faeb7adc515305e87910e11bdb14b00,767df67e3149b83255db0809f6543b449a4f652e,7ac4232e70fe7cf7318333cd0890db7f95663079"
13963,CVE-2024-24558,https://github.com/TanStack/query/commit/f2ddaf2536e8b71d2da88a9310ac9a48c13512a1,query,f2ddaf2536e8b71d2da88a9310ac9a48c13512a1,https://github.com//TanStack/query,62704ce63a2c88c8005e037825060f33404cf74b,,
13964,CVE-2024-24562,https://github.com/vantage6/vantage6-UI/commit/68dfa661415182da0e5717bd58db3d00aedcbd2e,vantage6-UI,68dfa661415182da0e5717bd58db3d00aedcbd2e,https://github.com//vantage6/vantage6-UI,1e2561460519384a0909728ead0ed50c55649dbc,Dockerfile,"8ccc1c458aa7fe45c14dec5d009d8780c83a2bea,7fbfde9d5c90b4ac8c4af05a205780b0ac943791,bbe6984ff59de6cad923bc572d829461bd522339"
13965,CVE-2024-24565,https://github.com/crate/crate/commit/4e857d675683095945dd524d6ba03e692c70ecd6,crate,4e857d675683095945dd524d6ba03e692c70ecd6,https://github.com//crate/crate,1b28ea2179457eb26441deb7df8f5d2bb26a5a93,,
13966,CVE-2024-24566,https://github.com/lobehub/lobe-chat/commit/2184167f09ab68e4efa051ee984ea0c4e7c48fbd,lobe-chat,2184167f09ab68e4efa051ee984ea0c4e7c48fbd,https://github.com//lobehub/lobe-chat,3ad7d63fb5a70f34f3b231536258f42067e564ab,,
13968,CVE-2024-24569,https://github.com/pixee/java-security-toolkit/commit/b885b03c9cfae53d62d239037f9654d973dd54d9,java-security-toolkit,b885b03c9cfae53d62d239037f9654d973dd54d9,https://github.com//pixee/java-security-toolkit,7c8e93e6fb2420fb6003c54a741e267c4f883bab,,
13969,CVE-2024-24571,https://github.com/WillyXJ/facileManager/commit/0aa850d4b518f10143a4c675142b15caa5872877,facileManager,0aa850d4b518f10143a4c675142b15caa5872877,https://github.com//WillyXJ/facileManager,5613baa626b3bf0ce81601c3745031922f9b6ce3,,
13972,CVE-2024-24574,https://github.com/thorsten/phpMyFAQ/commit/5479b4a4603cce71aa7eb4437f1c201153a1f1f5,phpMyFAQ,5479b4a4603cce71aa7eb4437f1c201153a1f1f5,https://github.com//thorsten/phpMyFAQ,9ba57de6b45885b3d12439dde721698fead120a6,,
13973,CVE-2024-24575,https://github.com/libgit2/libgit2/commit/add2dabb3c16aa49b33904dcdc07cd915efc12fa,libgit2,add2dabb3c16aa49b33904dcdc07cd915efc12fa,https://github.com//libgit2/libgit2,46885ac9a4f1b503d00be2c49a29717f3964a465,,
13974,CVE-2024-24579,https://github.com/anchore/stereoscope/commit/09dacab4d9ee65ee8bc7af8ebf4aa7b5aaa36204,stereoscope,09dacab4d9ee65ee8bc7af8ebf4aa7b5aaa36204,https://github.com//anchore/stereoscope,eb656fc717935ad5abeb8e1379a5c4e11c957120,pkg/file/tarutil.go,"09dacab4d9ee65ee8bc7af8ebf4aa7b5aaa36204,f77bbcbede406a531de213a9eb8456aee6496d0e,e15b16e5a821fcf4f0a0071d3d84aa350a16525a,8602f1afc574c732dbaab720463601e347fe6d0e,866ddbdc2b49d69b8f40e3154a58ac4ecfcd49ec,ae7237d9b933659ed2c8fd7229e31eca72b27aaf,7141f9095bf8688585d477db29c39842de783888,05700deafcb8d18e2bbf426a5e0415bafb960b69"
